#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,10,7,2,1,25:7,18,23
2,Hannover 96,H96,11,7,1,3,19:14,5,22
3,Borussia Dortmund,BVB,10,6,3,1,19:5,14,21
4,1. FC Nürnberg,FCN,11,7,0,4,17:13,4,21
5,SC Freiburg,SCF,11,6,2,3,16:12,4,20
6,1899 Hoffenheim,TSG,10,5,3,2,22:13,9,18
7,Hamburger SV,HSV,10,5,2,3,15:14,1,17
8,1. FC Köln,KOE,10,5,2,3,15:15,0,17
9,1. FSV Mainz 05,M05,11,5,1,5,14:10,4,16
10,Werder Bremen,SVW,10,5,1,4,18:16,2,16
11,Bayer Leverkusen,B04,11,4,4,3,19:19,0,16
12,FC Schalke 04,S04,11,4,2,5,18:12,6,14
13,VfB Stuttgart,VFB,11,4,1,6,23:17,6,13
14,1. FC Kaiserslautern,FCK,10,3,4,3,16:11,5,13
15,VfL Wolfsburg,WOB,10,3,4,3,16:16,0,13
16,Eintracht Frankfurt,SGE,10,4,1,5,9:14,-5,13
17,FC St. Pauli,STP,11,3,3,5,15:18,-3,12
18,Bor. Mönchengladbach,BMG,11,0,3,8,14:28,-14,3
