#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,17,9,4,4,37:19,18,31
2,FC Schalke 04,S04,16,8,5,3,24:16,8,29
3,Bayern München,FCB,16,7,6,3,30:17,13,27
4,VfL Wolfsburg,WOB,17,7,6,4,25:19,6,27
5,VfB Stuttgart,VFB,16,7,4,5,22:19,3,25
6,1. FC Köln,KOE,16,6,5,5,15:12,3,23
7,Borussia Dortmund,BVB,16,6,5,5,24:25,-1,23
8,Hamburger SV,HSV,16,5,6,5,30:28,2,21
9,1899 Hoffenheim,TSG,17,6,3,8,18:22,-4,21
10,Bayer Leverkusen,B04,16,4,8,4,27:23,4,20
11,Eintracht Frankfurt,SGE,16,5,5,6,21:25,-4,20
12,SC Freiburg,SCF,17,4,4,9,21:33,-12,16
13,VfL Bochum,BOC,17,4,4,9,15:29,-14,16
14,Hertha BSC,BSC,17,4,3,10,24:30,-6,15
15,1. FSV Mainz 05,M05,17,3,5,9,14:28,-14,14
16,1. FC Nürnberg,FCN,17,3,3,11,14:35,-21,12
17,Hannover 96,H96,16,3,2,11,13:34,-21,11
18,Bor. Mönchengladbach,BMG,17,2,4,11,18:38,-20,10
